artist,song_title,year,artist_genre,youtube_link,imvdb_url
Crystal Waters,Ghetto Day,1994,Desconhecido,https://www.youtube.com/watch?v=jrNkKVTWaNA,https://imvdb.com/video/crystal-waters/ghetto-day
Everything But The Girl,Rollercoaster,1994,Desconhecido,https://www.youtube.com/watch?v=FQZNZ44ooZA,https://imvdb.com/video/everything-but-the-girl/rollercoaster
Dr. Alban,Away From Home,1994,Desconhecido,https://www.youtube.com/watch?v=kDNpe6lQ9yc,https://imvdb.com/video/dr.-alban/away-from-home
Little Texas,My Love,1994,Desconhecido,https://www.youtube.com/watch?v=0TtlhhZjskw,https://imvdb.com/video/little-texas/my-love
Alison Moyet,Getting Into Something,1994,Desconhecido,https://www.youtube.com/watch?v=XEguAz7K73s,https://imvdb.com/video/alison-moyet/getting-into-something
Santana,"Luz, Amor Y Vida",1994,Desconhecido,https://www.youtube.com/watch?v=OYSQtv66k20,https://imvdb.com/video/santana/luz-amor-y-vida
Cracker,Get Off This,1994,Desconhecido,https://www.youtube.com/watch?v=WbbYp7dcYFo,https://imvdb.com/video/cracker/get-off-this
Travis Tritt,Foolish Pride,1994,Desconhecido,https://www.youtube.com/watch?v=j8o7H35x6Hc,https://imvdb.com/video/travis-tritt/foolish-pride
Brian Setzer Orchestra,Lady Luck,1994,Desconhecido,https://www.youtube.com/watch?v=w84LKIWqU0E,https://imvdb.com/video/brian-setzer-orchestra/lady-luck
Phish,Down With Disease,1994,Desconhecido,https://www.youtube.com/watch?v=BC96ZQHMWaY,https://imvdb.com/video/phish/down-with-disease
Infectious Grooves,Cousin Randy,1994,Desconhecido,https://www.youtube.com/watch?v=RYc3BBWoGVU,https://imvdb.com/video/infectious-grooves/cousin-randy
The Boo Radleys,Barney (...And Me),1994,Desconhecido,https://www.youtube.com/watch?v=onlj1LrOXic,https://imvdb.com/video/the-boo-radleys/barney-and-me
Nas,One Love,1994,Desconhecido,https://www.youtube.com/watch?v=hxce_qvhi5I,https://imvdb.com/video/nas/one-love
Queen Latifah,Black Hand Side,1994,Desconhecido,https://www.youtube.com/watch?v=ujbXozMPzF8,https://imvdb.com/video/queen-latifah/black-hand-side
Jimi Hendrix,Bleeding Heart,1994,Desconhecido,https://www.youtube.com/watch?v=COsVgbAJ8B8,https://imvdb.com/video/jimi-hendrix/bleeding-heart
Further,Surfing Pointers,1994,Desconhecido,https://www.youtube.com/watch?v=3xtgrNNVnTc,https://imvdb.com/video/further/surfing-pointers
Sugar Ray,Caboose,1994,Desconhecido,https://www.youtube.com/watch?v=sJMi5qKlZq8,https://imvdb.com/video/sugar-ray-2/caboose
OutKast,"Git Up, Git Out",1994,Desconhecido,https://www.youtube.com/watch?v=CssC-DY4lO8,https://imvdb.com/video/outkast/git-up-git-out
Pavement,Range Life,1994,Desconhecido,https://www.youtube.com/watch?v=1VVj1zqbWpU,https://imvdb.com/video/pavement/range-life
Real McCoy,Run Away,1994,Desconhecido,https://www.youtube.com/watch?v=vWgMnubJ4dQ,https://imvdb.com/video/real-mccoy/run-away/2
Herbert Grönemeyer,Morgenrot,1994,Desconhecido,https://www.youtube.com/watch?v=bzCbWSVHwME,https://imvdb.com/video/herbert-gronemeyer-1/morgenrot
Counting Crows,Round Here,1994,Desconhecido,https://www.youtube.com/watch?v=SAe3sCIakXo,https://imvdb.com/video/counting-crows/round-here
Gloria Estefan,It's Too Late,1994,Desconhecido,https://www.youtube.com/watch?v=wg19Y-m5tag,https://imvdb.com/video/gloria-estefan/its-too-late
Fastbacks,Waste Of Time,1994,Desconhecido,https://www.youtube.com/watch?v=NH4wHBG-gN0,https://imvdb.com/video/fastbacks/waste-of-time
Kristin Hersh,Your Ghost,1994,Desconhecido,https://www.youtube.com/watch?v=UXlX6HKSHUc,https://imvdb.com/video/kristin-hersh/your-ghost
Queensrÿche,I Am I,1994,Desconhecido,https://www.youtube.com/watch?v=u6se8D4JQ1Y,https://imvdb.com/video/queensryche/i-am-i
Dr. Alban,Look Who's Talking,1994,Desconhecido,https://www.youtube.com/watch?v=o9KZ_VGgqSU,https://imvdb.com/video/dr.-alban/look-whos-talking
Youssou N'Dour,7 Seconds,1994,Desconhecido,https://www.youtube.com/watch?v=wqCpjFMvz-k,https://imvdb.com/video/youssou-ndour/7-seconds
Sausage,Riddles Are Abound Tonight,1994,Desconhecido,https://www.youtube.com/watch?v=bWDerX2UCEs,https://imvdb.com/video/sausage/riddles-are-abound-tonight
Vince Gill,What The Cowgirls Do,1994,Desconhecido,https://www.youtube.com/watch?v=HaT5wWyjd2A,https://imvdb.com/video/vince-gill/what-the-cowgirls-do
Mötley Crüe,Smoke the Sky,1994,Desconhecido,https://www.youtube.com/watch?v=-o9S8wyPHVs,https://imvdb.com/video/motley-crue/smoke-the-sky
Helmet (2),Wilma's Rainbow,1994,Desconhecido,https://www.youtube.com/watch?v=k3a8Ow-DoAw,https://imvdb.com/video/helmet-2/wilmas-rainbow
Blur,To The End,1994,Desconhecido,https://www.youtube.com/watch?v=0DjHKqb365A,https://imvdb.com/video/blur/to-the-end
Bee Gees,Kiss Of Life,1994,Desconhecido,https://www.youtube.com/watch?v=5MlrLXiZMu4,https://imvdb.com/video/bee-gees/kiss-of-life
Rush,Nobody's Hero,1994,Desconhecido,https://www.youtube.com/watch?v=AzlDGao2fRw,https://imvdb.com/video/rush-2/nobodys-hero
ZZ Top,Antenna Head,1994,Desconhecido,,https://imvdb.com/video/zz-top/antenna-head
Clint Black,One Emotion,1994,Desconhecido,,https://imvdb.com/video/clint-black-1/one-emotion
Rodney Crowell,Please Remember Me,1994,Desconhecido,https://www.youtube.com/watch?v=FfT7uibD2EM,https://imvdb.com/video/rodney-crowell/please-remember-me
Shudder To Think,Hit Liquor,1994,Desconhecido,https://www.youtube.com/watch?v=V5VLhwR4Y14,https://imvdb.com/video/shudder-to-think/hit-liquor
Megadeth,Reckoning Day,1994,Desconhecido,https://www.youtube.com/watch?v=QiMb08L2-cg,https://imvdb.com/video/megadeth/reckoning-day
The Cranberries,Zombie,1994,Desconhecido,https://www.youtube.com/watch?v=6Ejga4kJUts,https://imvdb.com/video/the-cranberries/zombie
Marilyn Manson,Get Your Gunn,1994,Desconhecido,https://www.youtube.com/watch?v=phjXoYqYE2U,https://imvdb.com/video/marilyn-manson/get-your-gunn
The Tragically Hip,"Grace, Too",1994,Desconhecido,https://www.youtube.com/watch?v=d18UWu4dRv4,https://imvdb.com/video/the-tragically-hip/grace-too
Janet Jackson,You Want This,1994,Desconhecido,https://www.youtube.com/watch?v=utxsSg1n_SQ,https://imvdb.com/video/janet-jackson/you-want-this
OutKast,Player's Ball,1994,Desconhecido,https://www.youtube.com/watch?v=vFofKGKlWo4,https://imvdb.com/video/outkast/players-ball
Butthole Surfers,Dust Devil,1994,Desconhecido,https://www.youtube.com/watch?v=yvzi5dlOdzw,https://imvdb.com/video/butthole-surfers/dust-devil
Stabbing Westward,Nothing,1994,Desconhecido,https://www.youtube.com/watch?v=r6msMrb0m6I,https://imvdb.com/video/stabbing-westward/nothing
M People,Open Your Heart,1994,Desconhecido,https://www.youtube.com/watch?v=IZUaoalM6YY,https://imvdb.com/video/m-people/open-your-heart
Tori Amos,God,1994,Desconhecido,,https://imvdb.com/video/tori-amos/god
Stina Nordenstam,Little Star,1994,Desconhecido,https://www.youtube.com/watch?v=sQIowXjGGMI,https://imvdb.com/video/stina-nordenstam/little-star
Cam,Heaven's Lost,1994,Desconhecido,https://www.youtube.com/watch?v=9AjVxW4ABwI,https://imvdb.com/video/cam-1/heavens-lost
Dinosaur Jr.,Feel The Pain,1994,Desconhecido,,https://imvdb.com/video/dinosaur-jr./feel-the-pain
Marta Sánchez,De Mujer A Mujer,1994,Desconhecido,https://www.youtube.com/watch?v=5ABFhCujtk4,https://imvdb.com/video/marta-sánchez/de-mujer-a-mujer
Our Lady Peace,The Birdman,1994,Desconhecido,https://www.youtube.com/watch?v=cgfgLo5qjDs,https://imvdb.com/video/our-lady-peace/the-birdman
Salt 'N' Pepa,Heaven 'n Hell,1994,Desconhecido,https://www.youtube.com/watch?v=gocu9N6k6as,https://imvdb.com/video/salt-n-pepa/heaven-n-hell
Violent Femmes,Breaking Up,1994,Desconhecido,https://www.youtube.com/watch?v=gEJU8f0VJcU,https://imvdb.com/video/violent-femmes/breaking-up
Taylor Dayne,I'll Wait,1994,Desconhecido,https://www.youtube.com/watch?v=uoqcJdKNBVs,https://imvdb.com/video/taylor-dayne/ill-wait
Brownstone,If You Love Me,1994,Desconhecido,https://www.youtube.com/watch?v=91NExZP5dZI,https://imvdb.com/video/brownstone/if-you-love-me
The Lightning Seeds,Lucky You,1994,Desconhecido,https://www.youtube.com/watch?v=MqlE1nE-0Tk,https://imvdb.com/video/the-lightning-seeds/lucky-you
Malcolm McLaren,La Main Parisienne,1994,Desconhecido,https://www.youtube.com/watch?v=MZ56lyaNf-g,https://imvdb.com/video/malcolm-mclaren/la-main-parisienne
Ligabue,Cerca nel cuore,1994,Desconhecido,https://www.youtube.com/watch?v=c9z7oH3ZVBU,https://imvdb.com/video/ligabue/cerca-nel-cuore
Megadeth,99 Ways To Die,1994,Desconhecido,,https://imvdb.com/video/megadeth/99-ways-to-die
Depeche Mode,In Your Room,1994,Desconhecido,https://www.youtube.com/watch?v=aa_n-cVSidI,https://imvdb.com/video/depeche-mode/in-your-room
House Of Pain,On Point,1994,Desconhecido,https://www.youtube.com/watch?v=RvfaJ7OnzNM,https://imvdb.com/video/house-of-pain/on-point
Dada (4),All I Am,1994,Desconhecido,,https://imvdb.com/video/dada-4/all-i-am
Mark Chesnutt,Gonna Get A Life,1994,Desconhecido,https://www.youtube.com/watch?v=8yH7DC8kjU0,https://imvdb.com/video/mark-chesnutt/gonna-get-a-life
Tevin Campbell,I'm Ready,1994,Desconhecido,https://www.youtube.com/watch?v=wrXYlObVQ6g,https://imvdb.com/video/tevin-campbell/im-ready
Sybil Vane,Pixy,1994,Desconhecido,https://www.youtube.com/watch?v=no_v30tfcOw,https://imvdb.com/video/sybil-vane/pixy
Basia,Third Time Lucky,1994,Desconhecido,https://www.youtube.com/watch?v=PZV5Nk5IVsU,https://imvdb.com/video/basia/third-time-lucky
Angela Winbush,Treat U Rite,1994,Desconhecido,https://www.youtube.com/watch?v=I16MfStcccM,https://imvdb.com/video/angela-winbush/treat-u-rite
Venison,Cooking Dirt,1994,Desconhecido,https://www.youtube.com/watch?v=ML08nsV96rE,https://imvdb.com/video/venison/cooking-dirt
Megadeth,Tout Le Monde,1994,Desconhecido,https://www.youtube.com/watch?v=aU-dKoFZT0A,https://imvdb.com/video/megadeth/tout-le-monde
Prince,The Morning Papers,1994,Desconhecido,https://www.youtube.com/watch?v=6Ub0cMp0uPc,https://imvdb.com/video/prince/the-morning-papers
Radiohead,My Iron Lung,1994,Desconhecido,https://www.youtube.com/watch?v=pRU-6vaKaf4,https://imvdb.com/video/radiohead/my-iron-lung
Jamiroquai,Half The Man,1994,Desconhecido,https://www.youtube.com/watch?v=GkL7cVqIZHU,https://imvdb.com/video/jamiroquai/half-the-man
The Roots,Proceed,1994,Desconhecido,https://www.youtube.com/watch?v=O5TUqdxqHS0,https://imvdb.com/video/the-roots/proceed
The Roots,Distortion To Static,1994,Desconhecido,https://www.youtube.com/watch?v=Vj8R69KOb8U,https://imvdb.com/video/the-roots/distortion-to-static
Mötley Crüe,Hooligan's Holiday,1994,Desconhecido,https://www.youtube.com/watch?v=P2zgjIGaIo4,https://imvdb.com/video/motley-crue/hooligans-holiday
Take That,Love Ain't Here Anymore,1994,Desconhecido,https://www.youtube.com/watch?v=J4P9no0AYBM,https://imvdb.com/video/take-that/love-aint-here-anymore
Des'ree,You Gotta Be,1994,Desconhecido,https://www.youtube.com/watch?v=pO40TcKa_5U,https://imvdb.com/video/desree/you-gotta-be
Angelfish,Suffocate Me,1994,Desconhecido,https://www.youtube.com/watch?v=cO-YCm4GXw8,https://imvdb.com/video/angelfish/suffocate-me
Rednex,Cotton Eye Joe,1994,Desconhecido,https://www.youtube.com/watch?v=VcDy8HEg1QY,https://imvdb.com/video/rednex/cotton-eye-joe
Chris Isaak,Dark Moon,1994,Desconhecido,https://www.youtube.com/watch?v=DPDxo4B6cC0,https://imvdb.com/video/chris-isaak/dark-moon
Centory,Point of No Return,1994,Desconhecido,https://www.youtube.com/watch?v=vcLPJ3AI-Rg,https://imvdb.com/video/centory/point-of-no-return
Steve Perry,You Better Wait,1994,Desconhecido,https://www.youtube.com/watch?v=XNLHxU5n4Sw,https://imvdb.com/video/steve-perry/you-better-wait
Salt 'N' Pepa,Shoop,1994,Desconhecido,https://www.youtube.com/watch?v=4vaN01VLYSQ,https://imvdb.com/video/salt-n-pepa/shoop
2 Unlimited,No One,1994,Desconhecido,https://www.youtube.com/watch?v=tmBnsjkoEFg,https://imvdb.com/video/2-unlimited/no-one
Brownstone,Pass The Lovin',1994,Desconhecido,https://www.youtube.com/watch?v=gtEZAPqH-Tc,https://imvdb.com/video/brownstone/pass-the-lovin
Superchunk,The First Part,1994,Desconhecido,https://www.youtube.com/watch?v=mvqbA263yZA,https://imvdb.com/video/superchunk/the-first-part
Laura Pausini,Gente,1994,Desconhecido,https://www.youtube.com/watch?v=ujdTByDUGTo,https://imvdb.com/video/laura-pausini/gente
Roachford,This Generation,1994,Desconhecido,,https://imvdb.com/video/roachford/this-generation
Kim Wilde,Kids in America,1994,Desconhecido,https://www.youtube.com/watch?v=CtoSdPHrC4I,https://imvdb.com/video/kim-wilde/kids-in-america/2
The Lemonheads,Big Gay Heart,1994,Desconhecido,,https://imvdb.com/video/the-lemonheads/big-gay-heart
Gillette,Short Short Man,1994,Desconhecido,https://www.youtube.com/watch?v=l5obLmJ4O9E,https://imvdb.com/video/gillette/short-short-man
Green Day,Basket Case,1994,Desconhecido,https://www.youtube.com/watch?v=NUTGr5t3MoY,https://imvdb.com/video/green-day/basket-case
Cyndi Lauper,I'm Gonna Be Strong,1994,Desconhecido,https://www.youtube.com/watch?v=rbx7ss4F7JE,https://imvdb.com/video/cyndi-lauper/im-gonna-be-strong
Tripmaster Monkey,Shutter's Closed,1994,Desconhecido,https://www.youtube.com/watch?v=ln0VwWvXB50,https://imvdb.com/video/tripmaster-monkey/shutters-closed
Céline Dion,Think Twice,1994,Desconhecido,https://www.youtube.com/watch?v=vGwIaL0jOUg,https://imvdb.com/video/celine-dion/think-twice
Collective Soul,Breathe,1994,Desconhecido,https://www.youtube.com/watch?v=qCavdw14vWo,https://imvdb.com/video/collective-soul/breathe
Candlebox,Cover Me,1994,Desconhecido,https://www.youtube.com/watch?v=4OHRg6FV1r0,https://imvdb.com/video/candlebox/cover-me
Infectious Grooves,Violent & Funky,1994,Desconhecido,https://www.youtube.com/watch?v=1f7XwCsx4fs,https://imvdb.com/video/infectious-grooves/violent-funky
Joe Diffie,So Help Me Girl,1994,Desconhecido,https://www.youtube.com/watch?v=Yr2YRMQDmzA,https://imvdb.com/video/joe-diffie/so-help-me-girl
Chainsaw Kittens,Pop Heiress Dies,1994,Desconhecido,https://www.youtube.com/watch?v=J8kwPdsZ1Cg,https://imvdb.com/video/chainsaw-kittens/pop-heiress-dies
Sparks,When Do I Get to Sing My Way?,1994,Desconhecido,https://www.youtube.com/watch?v=C8dqCQ2MHfQ,https://imvdb.com/video/sparks/when-do-i-get-to-sing-my-way
Heavy D. & The Boyz,Got Me Waiting,1994,Desconhecido,https://www.youtube.com/watch?v=cRKfrtyz3sg,https://imvdb.com/video/heavy-d.-and-the-boyz/got-me-waiting
Blackstreet,Before I Let You Go,1994,Desconhecido,https://www.youtube.com/watch?v=kC6TnBx0HIU,https://imvdb.com/video/blackstreet/before-i-let-you-go
The Mighty Mighty Bosstones,Detroit Rock City,1994,Desconhecido,https://www.youtube.com/watch?v=6-Kmlghawk4,https://imvdb.com/video/the-mighty-mighty-bosstones/detroit-rock-city
Tom Petty,You Don't Know How It Feels,1994,Desconhecido,https://www.youtube.com/watch?v=9TlBTPITo1I,https://imvdb.com/video/tom-petty/you-dont-know-how-it-feels
Jody Watley,When A Man Loves A Woman,1994,Desconhecido,https://www.youtube.com/watch?v=RpXtK8aTC3E,https://imvdb.com/video/jody-watley/when-a-man-loves-a-woman
Kym Mazelle,No More Tears (Enough is Enough),1994,Desconhecido,https://www.youtube.com/watch?v=W7_T0OlEb3I,https://imvdb.com/video/kym-mazelle/no-more-tears-enough-is-enough
Joe Diffie,Third Rock From The Sun,1994,Desconhecido,https://www.youtube.com/watch?v=vlAa0IGCXCw,https://imvdb.com/video/joe-diffie/third-rock-from-the-sun
The B-52's,(Meet) The Flintstones,1994,Desconhecido,https://www.youtube.com/watch?v=cBco_DApZVY,https://imvdb.com/video/the-b-52s-1/meet-the-flintstones
Johnny Hallyday,I Wanna Make Love To You,1994,Desconhecido,,https://imvdb.com/video/johnny-hallyday/i-wanna-make-love-to-you
Ice Cube,You Know How We Do It,1994,Desconhecido,https://www.youtube.com/watch?v=rzRqEWJYwX4,https://imvdb.com/video/ice-cube/you-know-how-we-do-it
Faith Hill,Take Me As I Am,1994,Desconhecido,https://www.youtube.com/watch?v=WvkMm_nXZdY,https://imvdb.com/video/faith-hill/take-me-as-i-am
Magic Affair,In the Middle of the Night,1994,Desconhecido,https://www.youtube.com/watch?v=JB6H9xgeRws,https://imvdb.com/video/magic-affair/in-the-middle-of-the-night
Sparks,Now That I Own the BBC,1994,Desconhecido,https://www.youtube.com/watch?v=xaXYwdS_V2Q,https://imvdb.com/video/sparks/now-that-i-own-the-bbc
Prince,The Most Beautiful Girl in the World,1994,Desconhecido,https://www.youtube.com/watch?v=uFtfrd8_K9k,https://imvdb.com/video/prince/the-most-beautiful-girl-in-the-world
Pet Shop Boys,"Yesterday, When I Was Mad",1994,Desconhecido,https://www.youtube.com/watch?v=gZu3G_KPdZ0,https://imvdb.com/video/pet-shop-boys/yesterday-when-i-was-mad
Gloria Estefan,"Hold Me, Thrill Me, Kiss Me",1994,Desconhecido,https://www.youtube.com/watch?v=zCpdHvZnxYk,https://imvdb.com/video/gloria-estefan/hold-me-thrill-me-kiss-me
Gloria Estefan,Turn The Beat Around (Remix),1994,Desconhecido,https://www.youtube.com/watch?v=inHwBUo9Pzk,https://imvdb.com/video/gloria-estefan/turn-the-beat-around-remix
Gun (2),Seems Like I'm Losing You,1994,Desconhecido,https://www.youtube.com/watch?v=JP51_06e1Js,https://imvdb.com/video/gun-2/seems-like-im-losing-you
2 Brothers On The 4th Floor,Never Alone,1994,Desconhecido,https://www.youtube.com/watch?v=dYg_lbXYiwU,https://imvdb.com/video/2-brothers-on-the-4th-floor/never-alone
Girls Against Boys,(I) Don't Got a Place,1994,Desconhecido,https://www.youtube.com/watch?v=cegExTD2hrs,https://imvdb.com/video/girls-against-boys/i-dont-got-a-place
Kenny Chesney,All I Need To Know,1994,Desconhecido,,https://imvdb.com/video/kenny-chesney/all-i-need-to-know
Ice Cube,Natural Born Killaz,1994,Desconhecido,https://www.youtube.com/watch?v=c9-M2tqIX38,https://imvdb.com/video/ice-cube/natural-born-killaz
Babyface,When Can I See You,1994,Desconhecido,https://www.youtube.com/watch?v=Ee9SCW91urE,https://imvdb.com/video/babyface/when-can-i-see-you
Boyz II Men,On Bended Knee,1994,Desconhecido,https://www.youtube.com/watch?v=jSUSFow70no,https://imvdb.com/video/boyz-ii-men/on-bended-knee
EAV (Erste Allgemeine Verunsicherung),300 PS,1994,Desconhecido,https://www.youtube.com/watch?v=xrmgVd-jUUM,https://imvdb.com/video/eav-erste-allgemeine-verunsicherung/300-ps
Ride,I Don't Know Where It Comes From (single version),1994,Desconhecido,https://www.youtube.com/watch?v=eBEN9Xq1Pno,https://imvdb.com/video/ride/i-dont-know-where-it-comes-from-single-version
Kathy Mattea,Nobody's Gonna Rain On Our Parade,1994,Desconhecido,https://www.youtube.com/watch?v=XxZoX8wo2Pg,https://imvdb.com/video/kathy-mattea/nobodys-gonna-rain-on-our-parade
Milla Jovovich,Gentleman Who Fell,1994,Desconhecido,https://www.youtube.com/watch?v=fQ_I_aWsaRM,https://imvdb.com/video/milla-jovovich/gentleman-who-fell
Brooks & Dunn,Rock My World (Little Country Girl),1994,Desconhecido,https://www.youtube.com/watch?v=SHi8osKQzYA,https://imvdb.com/video/brooks-and-dunn/rock-my-world-little-country-girl
The Devlins,Someone To Talk To,1994,Desconhecido,https://www.youtube.com/watch?v=8er4wKBV9-g,https://imvdb.com/video/the-devlins/someone-to-talk-to
Stuttering John,I'll Talk My Way Out Of It,1994,Desconhecido,https://www.youtube.com/watch?v=KbaC6yBpRXI,https://imvdb.com/video/stuttering-john/ill-talk-my-way-out-of-it
CeCe Peniston,Hit By Love,1994,Desconhecido,https://www.youtube.com/watch?v=JSoOAtIpZIc,https://imvdb.com/video/ce-ce-peniston/hit-by-love
Nick Cave & The Bad Seeds,Red Right Hand,1994,Desconhecido,https://www.youtube.com/watch?v=RrxePKps87k,https://imvdb.com/video/nick-cave-and-the-bad-seeds/red-right-hand
Nas,The World Is Yours (Remix),1994,Desconhecido,https://www.youtube.com/watch?v=CMJH2XWBQGU,https://imvdb.com/video/nas/the-world-is-yours-remix
The Jesus And Mary Chain,Sometimes Always,1994,Desconhecido,https://www.youtube.com/watch?v=WdAcS4c0-Qk,https://imvdb.com/video/the-jesus-and-mary-chain/sometimes-always
Heavy D. & The Boyz,Blue Funk,1994,Desconhecido,https://www.youtube.com/watch?v=5vw9TUnECHE,https://imvdb.com/video/heavy-d.-and-the-boyz/blue-funk
Nine Inch Nails,March of the Pigs,1994,Desconhecido,https://www.youtube.com/watch?v=PL72Tyxe1rc,https://imvdb.com/video/nine-inch-nails/march-of-the-pigs
Diamanda Galás,Do You Take This Man,1994,Desconhecido,https://www.youtube.com/watch?v=1KwBEcWRBHY,https://imvdb.com/video/diamanda-galás/do-you-take-this-man
Lucas,Lucas With The Lid Off,1994,Desconhecido,https://www.youtube.com/watch?v=sY5zaDZq0sc,https://imvdb.com/video/lucas/lucas-with-the-lid-off
The Mighty Mighty Bosstones,Kinder Words,1994,Desconhecido,https://www.youtube.com/watch?v=Hawvh4Bo8fk,https://imvdb.com/video/the-mighty-mighty-bosstones/kinder-words
2 Unlimited,Let The Beat Control Your Body,1994,Desconhecido,https://www.youtube.com/watch?v=iMBq7f4UjLg,https://imvdb.com/video/2-unlimited/let-the-beat-control-your-body
Seal,A Prayer For The Dying,1994,Desconhecido,https://www.youtube.com/watch?v=Btl5PYdpcNs,https://imvdb.com/video/seal/a-prayer-for-the-dying
Roachford,Lay Your Love On Me,1994,Desconhecido,https://www.youtube.com/watch?v=hPcq7C1-l5Q,https://imvdb.com/video/roachford/lay-your-love-on-me
Soul For Real,If You Want It,1994,Desconhecido,https://www.youtube.com/watch?v=m97Khmdoo0M,https://imvdb.com/video/soul-for-real/if-you-want-it
Big Audio Dynamite,Looking For A Song,1994,Desconhecido,https://www.youtube.com/watch?v=6nRNNrPBwCw,https://imvdb.com/video/big-audio-dynamite/looking-for-a-song
Cause & Effect (6),It's Over Now,1994,Desconhecido,https://www.youtube.com/watch?v=2sIWl8XOThs,https://imvdb.com/video/cause-and-effect-6/its-over-now
The Pharcyde,4 Better of 4 Worse,1994,Desconhecido,https://www.youtube.com/watch?v=J3RS_agsrPc,https://imvdb.com/video/the-pharcyd/4-better-of-4-worse
Love Spit Love,Am I Wrong,1994,Desconhecido,https://www.youtube.com/watch?v=y2TTPQSQIVk,https://imvdb.com/video/love-spit-love/am-i-wrong
G. Love & Special Sauce,Cold Beverage,1994,Desconhecido,https://www.youtube.com/watch?v=pk9-28HgxfE,https://imvdb.com/video/g.-love-and-special-sauce/cold-beverage
The Charlatans,Can't Get Out Of Bed,1994,Desconhecido,https://www.youtube.com/watch?v=YvITRVrUYhY,https://imvdb.com/video/the-charlatans/cant-get-out-of-bed
The Stone Roses,Ten Storey Love Song,1994,Desconhecido,https://www.youtube.com/watch?v=0uNLw3pXlVM,https://imvdb.com/video/the-stone-roses/ten-storey-love-song
Faith Hill,Piece Of My Heart,1994,Desconhecido,https://www.youtube.com/watch?v=qPseJvXVVfo,https://imvdb.com/video/faith-hill/piece-of-my-heart
The Prodigy,No Good (Start the Dance),1994,Desconhecido,https://www.youtube.com/watch?v=svJvT6ruolA,https://imvdb.com/video/the-prodigy/no-good-start-the-dance
Sheryl Crow,All I Wanna Do,1994,Desconhecido,https://www.youtube.com/watch?v=yAEpLMTjCC8,https://imvdb.com/video/sheryl-crow/all-i-wanna-do
Go-Go's,The Whole World Lost Its Head,1994,Desconhecido,https://www.youtube.com/watch?v=3X3ox2N_jo4,https://imvdb.com/video/go-gos/the-whole-world-lost-its-head
Crash Test Dummies,Mmm Mmm Mmm Mmm,1994,Desconhecido,https://www.youtube.com/watch?v=eTeg1txDv8w,https://imvdb.com/video/crash-test-dummies/mmm-mmm-mmm-mmm
Ill Al Skratch,I'll Take Her,1994,Desconhecido,https://www.youtube.com/watch?v=e_GM6w4MZww,https://imvdb.com/video/ill-al-skratch/ill-take-her
They Might Be Giants,Snail Shell,1994,Desconhecido,https://www.youtube.com/watch?v=pJkQ7J0YRZM,https://imvdb.com/video/they-might-be-giants/snail-shell
The Mighty Mighty Bosstones,Hell Of A Hat,1994,Desconhecido,https://www.youtube.com/watch?v=KzYbgUB8S9A,https://imvdb.com/video/the-mighty-mighty-bosstones/hell-of-a-hat
Dead Can Dance,The Carnival Is Over,1994,Desconhecido,https://www.youtube.com/watch?v=mPDLJ1UU2Uk,https://imvdb.com/video/dead-can-dance/the-carnival-is-over
All-4-One,I Swear,1994,Desconhecido,https://www.youtube.com/watch?v=pFD9lW9PGM4,https://imvdb.com/video/all-4-one-1/i-swear
Hootie & The Blowfish,Hold My Hand,1994,Desconhecido,https://www.youtube.com/watch?v=xoW3bqnr7tw,https://imvdb.com/video/hootie-and-the-blowfish/hold-my-hand
Wade Hayes,Old Enough To Know Better,1994,Desconhecido,https://www.youtube.com/watch?v=kvECozWfZR4,https://imvdb.com/video/wade-hayes-1/old-enough-to-know-better
Suede,We Are The Pigs,1994,Desconhecido,https://www.youtube.com/watch?v=fxtIwh1Nz0k,https://imvdb.com/video/suede/we-are-the-pigs
INXS,The Strangest Party (These Are The Times),1994,Desconhecido,https://www.youtube.com/watch?v=9WfV0FBsqNE,https://imvdb.com/video/inxs/the-strangest-party-these-are-the-times
Majbritte Ulrikkeholm,If I Could Only Make You Dance,1994,Desconhecido,https://www.youtube.com/watch?v=bHuKBeZCwyE,https://imvdb.com/video/majbritte-ulrikkeholm/if-i-could-only-make-you-dance
Primal Scream,(I'm Gonna) Cry Myself Blind,1994,Desconhecido,https://www.youtube.com/watch?v=G3oAHER-fbw,https://imvdb.com/video/primal-scream/im-gonna-cry-myself-blind
Cyndi Lauper,Hey Now (Girls Just Want To Have Fun),1994,Desconhecido,https://www.youtube.com/watch?v=CaqeAABlH3Q,https://imvdb.com/video/cyndi-lauper/hey-now-girls-just-want-to-have-fun
Le Click,Tonight Is The Night,1994,Desconhecido,,https://imvdb.com/video/le-click/tonight-is-the-night
Morrissey,Hold On To Your Friends,1994,Desconhecido,https://www.youtube.com/watch?v=WHtJ-ELHl9A,https://imvdb.com/video/morrissey/hold-on-to-your-friends
Aaliyah,At Your Best (You Are Love),1994,Desconhecido,https://www.youtube.com/watch?v=8D1Zn-Ij6Mw,https://imvdb.com/video/aaliyah/at-your-best-you-are-love
Heavy D. & The Boyz,Nuttin' But Love,1994,Desconhecido,https://www.youtube.com/watch?v=VJEbfeG2oAE,https://imvdb.com/video/heavy-d.-and-the-boyz/nuttin-but-love
Donna Summer,Melody of Love (Wanna Be Loved),1994,Desconhecido,https://www.youtube.com/watch?v=CaErMN9dwXk,https://imvdb.com/video/donna-summer/melody-of-love-wanna-be-loved
